user_id,converted,sent_invite,program,active_days
2631,0,0,0,1
2632,1,0,0,1
2633,0,0,1,3
2634,1,0,0,1
2635,0,0,0,5
2636,0,0,0,1
2637,1,1,1,3
2638,0,0,1,3
2639,0,0,0,2
2640,0,0,0,2
2641,1,0,0,2
2642,1,0,0,4
2643,1,0,0,2
2644,0,1,1,1
2645,1,0,0,3
2646,1,0,0,2
2647,1,0,0,2
2648,1,0,1,4
2649,1,0,0,5
2650,0,0,0,1
2651,0,0,1,3
2652,0,0,0,2
2653,0,0,0,3
2654,1,0,0,2
2655,1,0,0,3
2656,1,0,0,1
2657,1,1,0,1
2658,1,0,0,2
2659,0,0,0,1
2660,0,0,0,1
2661,1,0,1,3
2662,0,0,0,5
2663,1,0,0,1
2664,0,0,0,1
2665,1,0,0,3
2666,1,0,0,2
2667,1,0,0,1
2668,0,0,1,2
2669,1,0,0,2
2670,1,0,0,2
2671,0,0,0,1
2672,0,0,0,1
2673,1,0,0,2
2674,0,0,0,2
2675,0,0,0,1
2676,0,0,1,3
2677,0,1,1,1
2678,1,0,0,3
2679,0,0,0,1
2680,1,1,1,2
2681,0,1,0,1
2682,0,0,0,6
2683,0,0,1,2
2684,1,1,1,2
2685,0,1,1,4
2686,0,1,1,3
2687,0,0,0,1
2688,0,1,1,2
2689,0,0,0,1
2690,1,0,0,3
2691,0,0,0,2
2692,1,0,0,4
2693,1,0,0,1
2694,1,0,0,2
2695,1,0,0,2
2696,0,0,1,2
2697,0,0,0,2
2698,0,0,0,1
2699,0,0,1,3
2700,0,0,0,2
2701,0,0,0,2
2702,1,1,1,2
2703,0,0,0,2
2704,0,1,0,1
2705,1,0,0,2
2706,1,0,0,1
2707,0,0,0,1
2708,0,0,0,2
2709,1,0,0,2
2710,0,1,1,2
2711,0,0,0,2
2712,1,0,1,4
2713,0,0,1,2
2714,0,0,0,1
2715,1,0,0,5
2716,0,0,1,2
2717,0,1,1,1
2718,0,0,0,1
2719,1,1,1,2
2720,0,0,0,1
2721,0,0,1,4
2722,0,0,0,1
2723,0,0,0,1
2724,1,0,0,1
2725,0,0,0,1
2726,1,0,1,3
2727,0,0,1,4
2728,0,0,0,3
2729,0,1,1,1
2730,0,1,1,3
2731,0,1,1,1
2732,1,0,1,4
2733,0,0,0,1
2734,1,1,1,2
2735,0,0,0,2
2736,0,0,0,1
2737,0,0,0,3
2738,0,0,0,2
2739,0,0,0,1
2740,0,0,1,2
2741,1,0,0,5
2742,0,0,1,5
2743,0,0,0,2
2744,1,0,0,2
2745,0,0,0,1
2746,0,0,1,2
2747,0,0,1,2
2748,0,0,0,3
2749,1,0,0,2
2750,0,0,0,1
2751,1,0,0,1
2752,0,0,1,3
2753,1,0,0,1
2754,1,0,0,2
2755,1,0,1,4
2756,1,0,0,1
2757,1,0,0,2
2758,0,0,0,1
2759,0,0,0,2
2760,0,0,0,2
2761,0,0,0,2
2762,0,0,0,1
2763,0,0,1,4
2764,0,0,0,7
2765,1,0,0,2
2766,0,0,0,1
2767,1,0,0,1
2768,1,0,0,2
2769,1,0,0,2
2770,1,0,0,2
2771,0,0,0,1
2772,1,0,0,2
2773,1,0,0,2
2774,1,0,0,2
2775,1,1,1,4
2776,0,0,0,5
2777,0,0,0,2
2778,1,0,1,4
2779,0,0,0,2
2780,0,0,0,2
2781,0,0,0,1
2782,0,0,0,1
2783,0,0,0,1
2784,0,1,1,2
2785,0,0,0,2
2786,0,0,0,1
2787,1,0,0,2
2788,1,0,1,3
2789,0,0,0,7
2790,0,0,0,2
2791,0,0,0,2
2792,1,0,1,4
2793,1,1,1,5
2794,0,1,1,2
2795,0,0,0,2
2796,1,1,1,4
2797,0,0,0,2
2798,0,0,0,2
2799,0,0,0,2
2800,0,0,0,2
2801,1,0,1,4
2802,1,1,1,2
2803,0,0,0,2
2804,0,0,0,6
2805,1,0,1,4
2806,1,1,1,3
2807,0,1,1,4
2808,1,0,0,1
2809,0,0,0,1
2810,0,0,0,2
2811,0,0,0,5
2812,0,0,1,4
2813,0,1,1,1
2814,0,0,0,5
2815,0,0,0,1
2816,0,0,0,2
2817,0,0,0,1
2818,0,0,0,1
2819,1,0,1,4
2820,1,0,0,2
2821,1,0,0,4
2822,0,0,0,1
2823,0,0,0,2
2824,0,0,0,3
2825,0,0,0,2
2826,0,0,0,1
2827,0,0,1,4
2828,1,1,1,1
2829,0,0,0,2
2830,1,0,0,2
2831,0,0,0,1
2832,0,0,1,2
2833,1,0,0,2
2834,0,0,0,1
2835,1,0,0,2
2836,1,0,0,2
2837,0,1,1,1
2838,1,0,0,3
2839,1,1,1,3
2840,1,0,0,7
2841,0,0,0,1
2842,1,0,0,2
2843,1,0,0,2
2844,1,0,0,2
2845,1,0,0,3
2846,0,0,1,3
2847,1,0,0,2
2848,1,0,0,2
2849,1,0,0,3
2850,0,0,1,1
2851,0,1,1,5
2852,1,0,0,2
2853,1,0,0,1
2854,1,0,0,6
2855,0,0,0,5
2856,0,0,0,2
2857,0,0,0,1
2858,1,0,0,1
2859,1,0,0,1
2860,0,0,0,2
2861,0,0,1,2
2862,0,0,0,2
2863,0,0,1,3
2864,0,0,1,5
2865,0,0,0,2
2866,1,0,0,3
2867,0,0,0,2
2868,0,0,0,2
2869,0,0,0,1
2870,0,0,1,4
2871,1,0,0,3
2872,1,0,0,3
2873,0,1,1,4
2874,0,0,0,2
2875,0,0,0,1
2876,1,0,0,4
2877,0,0,0,1
2878,1,0,1,4
2879,0,1,1,1
2880,0,0,0,2
2881,0,0,0,3
2882,0,0,1,3
2883,0,0,0,5
2884,0,0,0,1
2885,1,0,0,2
2886,1,0,0,2
2887,0,0,0,2
2888,0,0,0,1
2889,0,0,0,1
2890,0,0,0,1
2891,1,0,0,1
2892,1,0,1,4
2893,0,0,0,1
2894,0,0,0,1
2895,0,0,0,2
2896,0,0,1,2
2897,0,0,0,1
2898,1,0,0,1
2899,1,0,0,2
2900,1,0,0,3
2901,0,0,0,2
2902,1,0,0,2
2903,1,0,0,2
2904,0,0,0,1
2905,1,1,1,1
2906,0,0,0,2
2907,0,0,0,1
2908,0,0,1,2
2909,1,0,0,5
2910,0,0,0,2
2911,0,0,0,2
2912,1,0,0,5
2913,0,1,1,5
2914,0,0,0,1
2915,0,0,0,2
2916,0,0,0,2
2917,0,0,0,1
2918,0,0,0,2
2919,0,1,1,5
2920,0,0,0,1
2921,0,0,0,2
2922,1,1,1,1
2923,0,0,0,1
2924,0,0,0,6
2925,1,0,0,1
2926,1,0,1,4
2927,1,0,0,2
2928,0,0,1,4
2929,0,0,0,7
2930,0,1,1,3
2931,1,0,0,2
2932,0,0,1,2
2933,0,0,0,1
2934,1,0,0,3
2935,1,0,0,3
2936,0,0,1,4
2937,0,0,0,1
2938,1,1,1,3
2939,0,1,1,1
2940,1,1,1,2
2941,1,0,0,1
2942,0,0,0,2
2943,0,0,0,1
2944,1,0,0,1
2945,0,0,0,2
2946,0,0,0,2
2947,0,0,0,1
2948,0,0,0,2
2949,1,0,0,6
2950,0,0,0,5
2951,0,0,0,1
2952,0,1,1,4
2953,0,0,0,1
2954,0,1,1,2
2955,0,0,0,1
2956,1,0,0,2
2957,0,0,1,2
2958,1,0,0,2
2959,0,0,0,1
2960,1,0,0,1
2961,0,0,1,3
2962,0,0,0,2
2963,1,0,0,5
2964,0,0,0,2
2965,0,0,0,1
2966,1,1,1,6
2967,1,0,1,3
2968,0,0,0,3
2969,0,0,0,2
2970,1,0,0,2
2971,1,0,0,1
2972,0,1,1,2
2973,0,0,0,3
2974,1,0,0,3
2975,0,0,0,2
2976,1,0,0,2
2977,0,1,1,4
2978,1,0,0,1
2979,0,0,1,6
2980,0,0,0,2
2981,1,1,1,1
2982,0,0,0,1
2983,1,0,0,2
2984,0,0,0,2
2985,0,0,1,3
2986,0,0,0,5
2987,0,0,0,2
2988,1,1,0,1
2989,1,0,0,5
2990,0,0,1,4
2991,1,0,0,2
2992,0,0,0,2
2993,1,0,0,1
2994,0,1,1,2
2995,1,0,1,4
2996,1,1,1,3
2997,0,0,0,2
2998,1,0,0,1
2999,0,0,0,1
3000,1,0,0,2
3001,0,0,0,1
3002,1,0,0,3
3003,1,0,0,1
3004,0,1,1,1
3005,0,0,0,1
3006,0,0,0,1
3007,1,1,1,3
3008,1,0,0,2
3009,0,0,0,2
3010,1,0,0,2
3011,0,0,0,2
3012,1,0,0,2
3013,0,0,0,2
3014,1,0,0,3
3015,0,0,0,1
3016,0,1,1,1
3017,0,1,1,5
3018,1,0,0,5
3019,0,0,1,3
3020,1,0,1,4
3021,0,0,0,2
3022,0,0,0,2
3023,0,1,1,2
3024,0,0,1,3
3025,1,0,0,1
3026,1,0,1,3
3027,0,0,1,3
3028,1,0,0,2
3029,1,0,0,2
3030,0,0,0,2
3031,0,1,1,4
3032,0,0,0,1
3033,0,0,0,6
3034,0,0,0,1
3035,1,0,0,3
3036,1,0,0,1
3037,0,1,1,3
3038,0,0,0,2
3039,0,1,1,1
3040,0,1,1,1
3041,0,0,0,6
3042,1,0,1,4
3043,0,1,1,5
3044,0,0,0,1
3045,1,0,1,4
3046,0,0,0,1
3047,1,1,0,1
3048,0,0,1,2
3049,1,0,1,3
3050,1,0,0,2
3051,0,0,0,2
3052,1,1,0,1
3053,1,0,0,2
3054,1,0,0,2
3055,0,1,1,1
3056,0,0,0,2
3057,1,1,1,3
3058,0,0,0,7
3059,0,0,0,2
3060,0,0,0,1
3061,0,0,0,2
3062,1,0,0,3
3063,0,0,0,1
3064,1,0,0,1
3065,0,0,1,4
3066,0,0,0,2
3067,1,0,1,3
3068,1,0,0,2
3069,0,0,0,1
3070,0,0,0,1
3071,1,0,0,1
3072,0,0,0,1
3073,0,0,1,3
3074,0,0,0,1
3075,1,0,0,1
3076,0,0,1,3
3077,1,1,0,2
3078,0,0,0,2
3079,0,0,0,1
3080,1,0,0,1
3081,0,0,0,1
3082,0,0,0,2
3083,1,0,0,2
3084,1,0,1,4
3085,1,0,0,2
3086,0,0,1,5
3087,0,0,0,1
3088,1,1,0,1
3089,1,0,1,4
3090,0,0,1,2
3091,0,0,1,4
3092,0,0,0,2
3093,0,0,0,1
3094,1,1,1,4
3095,0,1,1,1
3096,0,0,0,1
3097,1,0,0,2
3098,1,0,0,3
3099,0,0,0,1
3100,1,0,0,1
3101,1,1,1,5
3102,0,0,0,2
3103,0,1,1,4
3104,1,1,1,2
3105,1,0,0,1
3106,1,0,0,3
3107,0,0,1,2
3108,0,0,0,5
3109,0,0,1,4
3110,0,0,0,3
3111,1,0,0,1
3112,0,0,0,1
3113,1,0,1,4
3114,0,0,0,1
3115,0,0,1,4
3116,0,0,0,1
3117,0,0,0,2
3118,0,0,0,1
3119,0,0,0,1
3120,0,0,0,1
3121,1,0,1,3
3122,0,0,1,3
3123,0,0,0,2
3124,0,0,0,1
3125,0,0,1,3
3126,0,0,0,2
3127,1,0,0,4
3128,0,0,0,2
3129,0,0,0,2
3130,1,0,0,3
3131,1,1,1,1
3132,0,0,0,1
3133,0,0,0,1
3134,0,0,0,2
3135,0,0,1,3
3136,1,0,0,2
3137,0,0,0,6
3138,0,0,1,3
3139,0,0,0,2
3140,0,0,0,1
3141,0,0,0,1
3142,1,0,0,1
3143,0,0,0,2
3144,0,0,0,2
3145,0,0,0,2
3146,1,0,0,1
3147,1,1,1,5
3148,0,0,0,2
3149,0,0,0,2
3150,0,0,1,4
3151,1,0,0,2
3152,1,1,1,2
3153,0,0,0,2
3154,0,0,1,4
3155,0,0,0,1
3156,1,0,1,3
3157,0,0,0,2
3158,1,0,0,2
3159,0,0,0,1
3160,0,0,0,2
3161,1,0,0,5
3162,0,0,0,1
3163,0,1,1,1
3164,0,0,0,2
3165,0,0,1,2
3166,0,0,0,1
3167,0,1,1,1
3168,0,0,0,6
3169,0,0,0,1
3170,1,0,0,2
3171,0,0,0,1
3172,1,0,0,2
3173,1,0,0,1
3174,1,1,1,1
3175,1,0,0,3
3176,1,0,0,1
3177,0,0,0,1
3178,1,0,0,4
3179,0,0,0,6
3180,1,1,1,3
3181,1,1,1,2
3182,0,0,0,5
3183,1,0,0,1
3184,0,0,0,3
3185,1,0,0,1
3186,0,0,0,1
3187,1,0,1,3
3188,1,1,1,2
3189,1,0,0,3
3190,0,0,0,1
3191,0,0,0,2
3192,1,0,0,3
3193,0,0,0,1
3194,1,0,0,3
3195,0,0,1,3
3196,1,1,1,5
3197,0,0,0,2
3198,0,0,0,1
3199,1,0,1,4
3200,1,0,1,4
3201,1,0,0,5
3202,0,0,1,3
3203,0,0,1,3
3204,1,0,0,6
3205,1,0,0,1
3206,0,0,0,1
3207,1,0,0,3
3208,0,1,1,7
3209,1,0,0,1
3210,1,0,1,4
3211,0,0,1,5
3212,1,0,0,1
3213,0,0,0,2
3214,0,0,1,5
3215,1,1,1,2
3216,0,0,0,2
3217,1,0,0,1
3218,0,0,0,2
3219,0,0,0,2
3220,0,0,0,6
3221,0,0,1,5
3222,1,0,0,2
3223,1,0,0,1
3224,0,1,0,1
3225,1,0,0,3
3226,0,0,0,1
3227,1,0,0,7
3228,0,1,1,3
3229,0,0,0,1
3230,0,0,0,1
3231,0,0,0,2
3232,0,0,0,1
3233,0,0,0,2
3234,1,0,0,1
3235,1,1,0,1
3236,1,0,1,4
3237,0,0,0,1
3238,1,0,0,5
3239,1,0,0,1
3240,1,0,0,2
3241,0,1,1,4
3242,1,0,1,3
3243,1,0,1,4
3244,1,0,0,1
3245,0,0,0,5
3246,1,0,0,2
3247,0,1,1,4
3248,0,0,0,2
3249,0,0,0,1
3250,1,1,1,2
3251,0,0,0,1
3252,0,0,0,2
3253,0,0,1,2
3254,0,0,0,2
3255,0,0,0,7
3256,0,0,0,1
3257,0,0,0,1
3258,0,0,0,2
3259,0,0,0,3
3260,0,0,0,2
3261,1,0,0,1
3262,0,0,1,3
3263,1,0,0,6
3264,0,0,0,2
3265,1,0,0,4
3266,0,0,0,1
3267,0,0,0,1
3268,0,0,0,1
3269,1,0,0,3
3270,1,0,0,3
3271,0,0,0,1
3272,1,0,0,3
3273,0,1,1,1
3274,0,0,1,4
3275,1,1,0,6
3276,0,0,1,2
3277,1,0,0,1
3278,0,0,0,2
3279,0,0,0,2
3280,0,0,0,6
3281,1,0,0,2
3282,0,0,1,1
3283,0,0,0,7
3284,1,1,1,5
3285,1,0,0,2
3286,0,0,0,2
3287,0,0,0,2
3288,0,0,1,4
3289,0,0,0,6
3290,0,0,1,4
3291,0,0,0,7
3292,1,0,0,2
3293,0,0,1,3
3294,1,0,0,3
3295,0,1,1,2
3296,0,0,0,2
3297,0,0,0,2
3298,1,0,0,1
3299,0,0,1,3
3300,1,1,1,4
3301,0,0,0,1
3302,1,0,0,2
3303,0,0,0,5
3304,0,0,0,2
3305,1,1,1,2
3306,0,1,1,2
3307,0,0,0,1
3308,1,0,0,2
3309,0,0,0,1
3310,0,0,1,3
3311,0,0,0,2
3312,0,0,0,2
3313,0,0,0,1
3314,0,0,0,2
3315,0,0,0,1
3316,0,0,0,2
3317,1,0,0,2
3318,0,0,0,5
3319,1,0,0,2
3320,1,1,1,4
3321,0,0,0,1
3322,0,0,1,4
3323,0,0,0,2
3324,0,0,0,7
3325,1,0,0,1
3326,1,0,0,1
3327,0,0,0,2
3328,1,0,0,2
3329,0,0,0,1
3330,0,1,1,3
3331,0,0,0,1
3332,1,0,1,4
3333,1,0,0,3
3334,1,0,0,3
3335,1,0,0,3
3336,0,0,0,1
3337,0,0,1,2
3338,0,0,0,1
3339,1,0,0,2
3340,0,1,1,2
3341,0,0,0,1
3342,0,0,1,4
3343,1,0,0,3
3344,1,0,0,1
3345,0,0,0,1
3346,1,0,0,3
3347,0,0,0,7
3348,1,0,1,4
3349,0,0,0,2
3350,0,0,0,1
3351,0,0,0,2
3352,1,0,0,2
3353,0,0,0,1
3354,1,0,0,1
3355,0,0,0,1
3356,1,0,0,2
3357,1,0,0,1
3358,1,0,0,3
3359,1,0,0,3
3360,1,0,0,1
3361,1,0,0,3
3362,0,0,0,1
3363,0,0,0,2
3364,1,0,0,2
3365,0,0,0,5
3366,1,0,0,1
3367,1,0,0,1
3368,1,1,1,3
3369,1,1,1,2
3370,0,0,0,2
3371,1,0,0,2
3372,0,1,1,2
3373,1,0,0,6
3374,0,1,1,1
3375,0,0,1,2
3376,1,0,1,4
3377,0,0,0,2
3378,1,1,0,1
3379,0,1,1,2
3380,0,0,0,1
3381,0,0,0,2
3382,0,1,1,1
3383,1,0,0,3
3384,1,0,0,2
3385,0,0,1,3
3386,0,0,0,2
3387,1,0,0,1
3388,1,0,0,1
3389,0,0,0,2
3390,1,0,0,1
3391,0,0,0,1
3392,0,0,1,4
3393,1,0,0,1
3394,1,0,0,1
3395,1,0,1,4
3396,0,0,0,2
3397,0,0,1,3
3398,1,1,1,2
3399,1,0,0,5
3400,0,0,1,6
3401,0,0,0,2
3402,0,0,0,2
3403,1,0,0,5
3404,1,0,0,4
3405,0,0,1,4
3406,0,0,0,2
3407,0,0,0,6
3408,0,0,0,1
3409,0,0,0,2
3410,0,0,0,1
3411,1,0,0,2
3412,1,0,1,3
3413,1,0,0,1
3414,0,0,0,1
3415,1,0,1,3
3416,0,0,0,1
3417,1,0,0,1
3418,1,0,0,2
3419,1,0,0,1
3420,1,0,0,2
3421,0,0,1,5
3422,1,1,0,2
3423,0,0,1,5
3424,1,0,0,2
3425,1,0,0,1
3426,1,0,0,1
3427,1,0,0,3
3428,1,1,1,2
3429,0,1,1,2
3430,1,1,1,2
3431,0,0,0,2
3432,0,0,0,1
3433,0,0,0,1
3434,0,0,0,1
3435,0,0,0,2
3436,0,0,0,1
3437,1,1,1,3
3438,0,0,1,3
3439,0,0,0,2
3440,1,0,0,1
3441,1,0,0,1
3442,0,0,0,2
3443,0,0,0,3
3444,1,1,1,2
3445,0,1,1,6
3446,0,0,1,2
3447,1,0,0,3
3448,1,0,1,3
3449,1,0,0,3
3450,0,0,0,1
3451,0,0,0,1
3452,0,0,0,5
3453,0,0,0,2
3454,0,0,1,4
3455,0,0,1,4
3456,0,1,1,2
3457,1,0,1,4
3458,0,0,1,4
3459,0,0,0,7
3460,0,0,0,1
3461,0,0,0,1
3462,0,0,0,1
3463,1,0,0,2
3464,0,1,1,1
3465,0,0,0,2
3466,0,0,0,2
3467,0,1,1,1
3468,0,0,0,2
3469,0,0,1,6
3470,0,0,0,7
3471,1,1,1,2
3472,0,0,0,2
3473,1,0,0,3
3474,0,1,1,2
3475,0,0,0,2
3476,1,0,1,4
3477,0,0,0,6
3478,1,0,0,1
3479,0,1,1,3
3480,0,0,1,2
3481,0,0,0,2
3482,1,0,1,4
3483,0,0,0,2
3484,0,0,0,1
3485,1,1,1,2
3486,1,0,1,3
3487,0,1,1,3
3488,0,1,1,1
3489,1,0,0,2
3490,0,1,1,4
3491,0,0,1,5
3492,0,0,0,7
3493,0,1,1,2
3494,0,0,0,2
3495,0,0,0,2
3496,1,0,0,2
3497,1,0,0,2
3498,1,0,0,1
3499,0,0,1,4
3500,0,0,0,2
3501,1,1,1,2
3502,1,1,1,2
3503,0,0,0,2
3504,0,0,0,1
3505,0,1,1,5
3506,1,1,1,6
3507,1,0,0,1
3508,1,0,0,3
3509,0,0,0,5
3510,1,0,0,3
3511,1,0,0,3
3512,1,0,1,4
3513,0,0,0,1
3514,0,0,1,3
3515,1,0,0,2
3516,0,1,1,1
3517,0,1,1,2
3518,1,1,1,1
3519,0,0,0,2
3520,0,0,0,2
3521,0,0,0,1
3522,0,0,1,2
3523,1,1,1,2
3524,0,0,0,1
3525,0,0,0,5
3526,1,0,0,2
3527,0,0,0,5
3528,1,1,0,1
3529,1,0,1,3
3530,0,0,0,2
3531,0,0,1,4
3532,1,0,0,1
3533,1,0,0,2
3534,1,0,1,4
3535,0,0,0,1
3536,0,0,0,2
3537,1,1,1,2
3538,1,1,1,3
3539,1,0,0,3
3540,0,0,0,2
3541,0,0,0,2
3542,1,1,1,2
3543,1,0,0,1
3544,0,0,1,2
3545,0,0,0,1
3546,0,1,1,2
3547,0,0,1,2
3548,0,0,0,1
3549,0,0,1,3
3550,0,0,0,3
3551,1,0,0,2
3552,1,0,0,1
3553,1,0,1,4
3554,1,0,0,1
3555,0,0,0,2
3556,0,0,1,3
3557,0,0,0,1
3558,0,0,0,1
3559,0,0,1,5
3560,0,1,1,4
3561,0,0,0,2
3562,0,0,1,2
3563,0,0,1,4
3564,0,1,1,1
3565,0,0,0,2
3566,1,0,1,4
3567,1,0,0,2
3568,0,0,1,2
3569,0,0,0,1
3570,0,0,0,1
3571,0,0,0,2
3572,0,0,0,2
3573,1,0,0,3
3574,1,0,0,2
3575,0,0,0,1
3576,1,0,0,5
3577,0,0,1,3
3578,0,0,0,6
3579,0,0,0,1
3580,1,0,0,1
3581,1,1,1,4
3582,0,0,1,3
3583,1,0,0,2
3584,0,1,0,1
3585,1,1,1,2
3586,0,0,0,1
3587,0,1,1,1
3588,0,0,0,2
3589,0,0,1,3
3590,0,0,0,3
3591,0,0,0,2
3592,0,0,0,1
3593,0,0,0,2
3594,1,0,1,4
3595,1,0,0,2
3596,0,0,0,1
3597,0,1,1,2
3598,1,0,0,2
3599,0,0,0,6
3600,1,1,1,2
3601,1,1,0,1
3602,0,0,0,2
3603,1,0,0,6
3604,0,0,1,5
3605,0,0,0,2
3606,0,0,1,5
3607,0,0,0,2
3608,1,1,0,2
3609,0,0,0,2
3610,1,0,0,2
3611,0,0,0,1
3612,0,0,0,1
3613,0,0,0,1
3614,0,0,1,3
3615,0,0,0,1
3616,0,0,1,2
3617,0,0,0,5
3618,0,0,0,2
3619,0,0,0,2
3620,0,0,1,3
3621,1,0,1,4
3622,0,0,0,1
3623,0,0,1,4
3624,0,0,0,1
3625,0,0,0,1
3626,0,0,0,2
3627,0,0,0,2
3628,1,0,0,3
3629,0,0,1,2
3630,0,0,0,6
3631,0,0,0,1
3632,0,0,0,2
3633,0,0,1,2
3634,1,0,0,2
3635,0,0,0,6
3636,0,0,0,6
3637,0,1,1,2
3638,0,0,0,2
3639,0,0,0,2
3640,0,0,0,2
3641,0,0,0,2
3642,1,0,1,4
3643,0,0,0,2
3644,0,0,0,1
3645,0,0,0,1
3646,0,0,0,2
3647,0,0,0,1
3648,0,0,0,1
3649,0,0,1,2
3650,0,0,0,2
3651,0,0,0,7
3652,0,0,0,1
3653,0,0,0,2
3654,0,0,0,2
3655,0,0,1,2
3656,1,1,1,4
3657,1,0,0,2
3658,1,0,0,2
3659,1,0,0,2
3660,0,0,0,1
3661,0,0,1,6
3662,0,0,0,1
3663,0,0,0,1
3664,0,0,0,1
3665,0,0,0,1
3666,0,0,1,4
3667,0,0,0,6
3668,0,0,1,1
3669,0,0,0,2
3670,1,0,0,2
3671,1,0,0,1
3672,1,0,0,5
3673,0,0,0,7
3674,1,0,0,1
3675,0,0,0,2
3676,0,0,1,2
3677,1,0,0,3
3678,1,0,0,1
3679,0,0,0,3
3680,0,0,0,2
3681,0,0,0,3
3682,0,0,0,1
3683,0,1,1,2
3684,1,0,0,2
3685,0,0,0,2
3686,0,0,0,1
3687,1,0,0,3
3688,0,0,1,3
3689,1,0,0,2
3690,1,0,0,2
3691,0,0,0,1
3692,0,0,1,3
3693,1,0,0,1
3694,1,0,0,4
3695,1,0,0,1
3696,0,0,0,2
3697,0,0,0,2
3698,0,0,0,2
3699,0,0,1,3
3700,0,0,0,2
3701,0,0,0,2
3702,0,0,0,1
3703,0,0,0,1
3704,1,0,0,3
3705,0,0,0,6
3706,1,0,1,4
3707,0,1,1,2
3708,1,0,0,6
3709,1,0,1,4
3710,1,0,0,3
3711,0,0,1,4
3712,0,0,0,2
3713,0,0,1,3
3714,0,0,1,2
3715,0,1,1,1
3716,1,0,0,1
3717,0,0,0,1
3718,0,0,1,4
3719,0,0,0,1
3720,0,0,0,1
3721,0,0,0,5
3722,0,0,0,5
3723,0,0,0,2
3724,0,0,0,1
3725,1,1,1,6
3726,0,1,1,2
3727,0,0,0,1
3728,1,1,0,1
3729,1,0,0,3
3730,1,1,1,4
3731,0,0,0,1
3732,0,0,1,2
3733,1,0,0,3
3734,1,1,1,4
3735,1,0,1,4
3736,0,1,1,2
3737,0,0,1,2
3738,1,1,1,1
3739,1,0,0,1
3740,0,0,1,2
3741,0,0,0,1
3742,0,1,1,1
3743,1,0,0,2
3744,0,0,0,1
3745,1,0,0,2
3746,1,0,0,4
3747,1,0,0,2
3748,0,0,1,4
3749,1,0,0,1
3750,1,1,0,1
3751,0,0,0,2
3752,0,0,1,4
3753,1,0,0,1
3754,0,0,0,2
3755,0,0,1,2
3756,0,0,1,4
3757,0,0,0,1
3758,1,0,0,2
3759,0,0,0,2
3760,0,0,0,1
3761,0,0,0,6
3762,0,0,0,2
3763,0,0,0,6
3764,0,0,1,4
3765,0,0,1,3
3766,0,0,0,1
3767,1,0,0,2
3768,1,0,0,2
3769,0,0,0,2
3770,0,0,0,1
3771,0,0,0,1
3772,0,0,0,2
3773,0,0,0,7
3774,0,0,0,2
3775,1,0,0,1
3776,1,0,1,4
3777,0,0,0,2
3778,0,0,0,1
3779,0,0,0,3
3780,0,0,0,5
3781,0,0,0,1
3782,0,0,1,3
3783,0,0,0,2
3784,1,0,0,5
3785,0,1,1,2
3786,0,0,0,2
3787,0,0,0,2
3788,1,1,1,2
3789,0,0,0,2
3790,0,0,0,2
3791,0,0,1,2
3792,1,0,1,4
3793,1,1,1,3
3794,0,0,1,3
3795,1,0,0,4
3796,0,0,1,3
3797,0,0,0,2
3798,0,0,1,3
3799,0,0,0,1
3800,1,0,0,1
3801,0,1,1,1
3802,1,0,0,2
3803,0,0,0,2
3804,0,0,0,2
3805,1,0,0,1
3806,1,1,1,2
3807,0,0,0,2
3808,0,0,0,2
3809,1,0,0,2
3810,0,0,0,1
3811,0,0,0,2
3812,1,1,1,3
3813,0,0,0,5
3814,0,1,1,2
3815,0,1,1,2
3816,0,0,1,2
3817,1,0,0,1
3818,0,0,1,5
3819,0,1,1,5
3820,1,1,1,4
3821,1,1,1,5
3822,0,0,0,1
3823,0,0,0,1
3824,0,0,0,6
3825,1,0,0,2
3826,1,0,0,2
3827,0,0,1,1
3828,1,1,1,3
3829,0,0,1,4
3830,0,0,0,2
3831,0,1,1,3
3832,0,0,0,1
3833,0,0,1,2
3834,1,0,0,3
3835,0,0,0,1
3836,1,0,0,3
3837,1,0,0,2
3838,1,0,1,4
3839,0,0,1,4
3840,0,0,0,3
3841,0,0,1,4
3842,1,0,0,3
3843,1,1,0,2
3844,1,1,0,1
3845,0,0,0,1
3846,0,1,1,1
3847,1,0,0,1
3848,1,0,0,1
3849,0,0,1,4
3850,0,0,0,1
3851,0,0,0,1
3852,0,0,1,3
3853,1,0,0,6
3854,1,0,1,4
3855,0,0,0,2
3856,1,1,0,1
3857,0,1,1,1
3858,0,0,0,1
3859,0,0,0,2
3860,0,0,0,1
3861,0,0,0,2
3862,0,0,0,1
3863,0,0,0,2
3864,1,0,0,5
3865,1,0,0,2
3866,0,0,0,1
3867,0,0,0,2
3868,0,0,1,3
3869,1,0,0,2
3870,0,0,0,5
3871,1,0,0,2
3872,0,0,0,1
3873,0,0,1,3
3874,0,0,0,2
3875,0,0,0,2
3876,0,1,1,1
3877,0,0,0,2
3878,1,1,1,2
3879,1,0,0,1
3880,0,0,0,1
3881,0,0,0,2
3882,1,0,0,4
3883,1,0,0,6
3884,0,0,0,1
3885,0,0,1,2
3886,0,0,0,2
3887,0,0,0,1
3888,0,1,1,3
3889,0,0,0,2
3890,0,0,0,5
3891,0,0,0,1
3892,1,0,0,1
3893,1,1,0,2
3894,0,0,0,2
3895,0,0,0,2
3896,0,0,0,2
3897,0,0,0,2
3898,1,0,0,5
3899,0,0,0,1
3900,0,0,1,3
3901,1,0,0,3
